loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
3554,4, Not Graduate, Yes,5066033,11540477,10,559,20055510,13601080,11718419,10464285, Approved
3555,2, Not Graduate, Yes,6902671,12543839,14,429,11721075,5816237,16226801,9458171, Rejected
3556,2, Graduate, Yes,4258550,3915122,12,811,19885110,426484,4793245,12699540, Approved
3557,4, Graduate, Yes,7055078,15102450,20,829,16623111,15189975,12979410,572309, Approved
3558,2, Graduate, Yes,7110581,17079072,20,350,15086764,9470114,3687374,7547039, Rejected
3559,1, Not Graduate, Yes,5322420,11178493,18,386,9016274,8052514,7190792,10480835, Rejected
3560,2, Not Graduate, No,9264637,15637498,6,394,10111809,18141603,21846511,6206546, Rejected
3561,0, Graduate, Yes,8696992,17230624,12,786,3495355,3015141,11762752,4403519, Approved
3562,1, Graduate, Yes,1736658,4959588,18,840,20867857,728035,1116485,8550600, Approved
3563,2, Not Graduate, Yes,2409500,8799723,6,523,546121,14343824,6078668,6794935, Rejected
3564,4, Not Graduate, No,9461530,27239391,16,394,3286301,17928899,25803348,6316696, Rejected
3565,4, Graduate, Yes,4096412,11747361,6,698,8424564,16090397,12653648,14385625, Approved
3566,1, Not Graduate, No,3210823,10961748,4,834,4005151,16898533,10039080,6215337, Approved
3567,2, Graduate, No,7923455,10525968,6,846,21715593,16753822,15759359,3168959, Approved
3568,0, Graduate, Yes,6040835,10653087,20,567,3574317,13300022,10402784,245837, Approved
3569,4, Not Graduate, No,1489720,1432948,20,768,13183433,17884442,3363185,1729537, Approved
3570,1, Graduate, Yes,1090292,2092096,18,873,21222095,6620788,3137868,7893398, Approved
3571,4, Graduate, No,8038662,32124391,6,795,17041663,14451284,15482435,3084263, Rejected
3572,5, Not Graduate, Yes,7619146,14124370,16,584,17113839,1786455,26556536,1610731, Approved
3573,4, Not Graduate, No,3620173,12856224,6,456,9914868,10235799,8733836,5167101, Rejected
3574,1, Graduate, No,8565797,9203851,4,523,12999667,5638617,12200433,3534188, Approved
3575,5, Not Graduate, Yes,1417385,3218994,6,517,22217182,18210691,4083666,7882658, Approved
3576,4, Not Graduate, Yes,8629630,16609286,4,892,13758332,8461342,8217987,827661, Approved
3577,3, Not Graduate, Yes,967750,1398461,14,739,20265374,4065574,3200699,14409325, Approved
3578,5, Not Graduate, Yes,6369883,12688934,14,815,23981976,11045404,9688947,13395762, Approved
3579,5, Not Graduate, No,8377378,24161111,2,766,7027900,1499809,21405398,12787285, Rejected
3580,0, Graduate, No,6207219,14704813,4,585,3440881,2459542,14747884,2521004, Rejected
3581,5, Graduate, No,7752570,27148483,10,774,13382736,8373538,6106073,10509859, Approved
3582,4, Not Graduate, No,3534994,13064733,4,683,11052408,12239445,9420261,200665, Approved
3583,1, Not Graduate, No,2994001,7012121,18,744,4259312,11295040,4297756,10591784, Approved
3584,1, Graduate, No,2779541,10955628,10,480,22020836,1074764,4568294,11726766, Rejected
3585,4, Graduate, Yes,1328713,1369194,10,438,18057588,13191794,1049116,4171615, Approved
3586,1, Not Graduate, Yes,2890103,4867758,2,408,19043125,1118711,8468733,6817360, Approved
3587,2, Graduate, Yes,2598173,5543139,16,473,20535354,15819186,8004493,13641146, Approved
3588,4, Graduate, Yes,7539987,20091387,16,887,12562769,759126,6807115,2913852, Approved
3589,3, Not Graduate, Yes,2265980,5771394,16,865,14749138,519078,6657079,7931416, Approved
3590,5, Not Graduate, Yes,1809797,4737190,12,387,6428329,10041449,5780489,4466678, Rejected
3591,0, Not Graduate, Yes,7310639,26815440,6,632,21182517,15559699,5789169,2389053, Rejected
3592,1, Not Graduate, Yes,5417146,9145272,2,864,27441439,14841664,18918210,10021871, Approved
3593,5, Graduate, Yes,2290961,7821185,8,752,25329437,11642496,1176754,13969446, Approved
3594,3, Not Graduate, Yes,7047172,18221180,12,667,11770453,3463316,21333319,8311038, Rejected
3595,1, Graduate, Yes,2296155,5440898,4,659,25444998,18487185,4993843,7445930, Approved
3596,1, Graduate, Yes,7820115,13748723,2,495,16629595,398566,26368260,7846093, Rejected
3597,2, Not Graduate, No,513000,909559,6,854,22534866,6749210,776835,2286028, Approved
3598,3, Not Graduate, No,5924296,12104139,2,349,8660193,14629453,9375458,2958281, Rejected
3599,1, Not Graduate, Yes,5989538,19425470,2,821,24970523,11969382,18095194,10807912, Approved
3600,3, Graduate, Yes,3816500,8875443,10,822,24292220,15334158,10045249,8612756, Approved
3601,2, Not Graduate, Yes,6883101,8894809,16,456,392430,14871039,15841837,3436714, Rejected
3602,3, Not Graduate, Yes,3883323,12549199,10,607,16335982,18229092,9448722,286167, Rejected
3603,0, Not Graduate, Yes,6538857,19111875,2,830,13792090,10018071,16660447,2758704, Approved
3604,3, Not Graduate, No,2368477,9089182,8,584,19044515,15926369,1524174,7424710, Rejected
3605,5, Graduate, Yes,5715411,14254950,2,480,7449524,3024606,4877246,3933594, Rejected
3606,0, Not Graduate, Yes,7535729,21809536,14,342,2751180,3376905,7865571,10745144, Rejected
3607,1, Not Graduate, No,9570927,22337173,6,564,7874021,966115,9861508,8500663, Rejected
3608,4, Not Graduate, No,3694831,11005041,8,466,15189122,3967605,11190608,2167722, Rejected
3609,3, Not Graduate, Yes,4785563,10507060,20,810,7752353,2161172,8056636,4301065, Approved
3610,4, Not Graduate, Yes,4820514,5982936,12,816,13405268,15990327,9488083,524711, Approved
3611,3, Graduate, No,8543324,33809233,16,494,11229027,9601148,6562896,599958, Rejected
3612,4, Graduate, Yes,9536843,29613460,8,426,20098065,8617414,29676549,11057418, Rejected
3613,3, Not Graduate, No,6466296,17766811,20,474,11851504,12408410,3432249,5696206, Rejected
3614,0, Not Graduate, No,8174830,19133568,16,541,4103376,6975473,6130209,12961037, Rejected
3615,4, Not Graduate, Yes,1016370,3126936,12,701,18350571,11068108,2984395,3445497, Approved
3616,2, Graduate, No,7564974,9120935,12,391,6088588,68472,6746376,4726916, Rejected
3617,0, Graduate, Yes,8057858,14855167,14,899,8640608,13830573,23207221,7518275, Approved
3618,2, Not Graduate, Yes,7134552,8554598,4,720,20464912,16907186,11067493,4129784, Approved
3619,2, Not Graduate, Yes,5868568,7061532,6,378,7837814,756496,16598033,6755555, Rejected
3620,0, Graduate, No,8925919,7750483,14,488,1699104,1562038,5811362,1800005, Rejected
3621,5, Not Graduate, Yes,6539198,21048755,10,720,10393698,2645009,9964338,1147821, Approved
3622,1, Graduate, Yes,8409979,12845297,16,602,11190600,11796554,16347499,12653039, Rejected
3623,1, Graduate, No,1948206,6745516,12,616,19877571,14766118,4631106,3606116, Approved
3624,2, Graduate, Yes,6654246,24582051,2,324,20534151,15964892,20020365,1501308, Rejected
3625,4, Graduate, No,4443653,5951879,14,546,-95019,15154937,5480828,4137818, Approved
3626,4, Graduate, No,8622596,26457271,14,668,21925671,11195843,21355284,6166670, Rejected
3627,4, Not Graduate, No,8741649,19869578,8,749,21635603,13624500,8350996,7125628, Approved
3628,1, Not Graduate, No,8386662,31371782,16,568,4947801,5430782,24199746,11257903, Rejected
3629,5, Not Graduate, No,2289682,5381061,8,632,9763990,14461342,7555180,12086616, Approved
3630,4, Graduate, Yes,4975346,10012368,4,433,22215004,3548616,3193368,4291304, Rejected
3631,2, Graduate, No,201211,350631,4,778,16668577,18690737,148810,3213459, Approved
3632,3, Graduate, No,9702452,35817461,20,718,9781458,810166,27774456,1819571, Approved
3633,0, Not Graduate, No,2697834,4110888,8,746,22060298,18317842,8473060,2325344, Approved
3634,4, Graduate, No,6256989,21578398,10,700,18279922,8934811,15296168,418658, Approved
3635,5, Not Graduate, No,4929161,7006308,8,891,14765303,12502947,9284377,15017, Approved
3636,2, Not Graduate, No,8974857,25657948,16,827,77569,3100306,25194226,6148932, Approved
3637,3, Not Graduate, Yes,8166397,18320577,14,786,18732101,6195090,11425834,8915596, Approved
3638,2, Graduate, Yes,7736222,8778660,18,501,5137219,16727630,26885403,12042321, Approved
3639,0, Graduate, No,6439921,7747132,18,340,26670275,273731,19602991,4786905, Approved
3640,3, Graduate, No,1358001,2309727,20,300,5398910,3718302,4293183,4249225, Rejected
3641,4, Graduate, Yes,9114915,29653419,8,767,769108,12253197,27934007,9851283, Approved
3642,5, Not Graduate, Yes,807521,2529646,12,839,10848304,15601465,2663735,9359925, Approved
3643,5, Graduate, No,4618974,6727003,8,689,10071289,8367294,3203184,10145093, Approved
3644,2, Not Graduate, Yes,3880411,9017481,16,732,10151007,1698158,12517753,2499223, Rejected
3645,5, Graduate, No,3990907,4431336,16,353,26871456,2852332,4971905,657141, Approved
3646,3, Not Graduate, No,9679162,29918561,6,639,7888637,17272586,15269060,8010615, Rejected
3647,3, Not Graduate, Yes,2444756,8161980,18,663,24269208,4176000,3940239,6150651, Rejected
3648,3, Graduate, Yes,5825596,21317244,6,393,4635015,11225803,6974995,3796719, Rejected
3649,5, Not Graduate, No,2315206,8414354,20,750,17849694,18168668,4202741,14229345, Approved
3650,4, Graduate, Yes,9042015,17010339,18,501,3707161,7286718,18233764,2339128, Rejected
3651,0, Not Graduate, No,7340265,11850918,2,418,6572715,1284717,6943835,4044613, Rejected
3652,0, Not Graduate, Yes,4223977,15498134,8,717,4208771,15772508,6667786,11023234, Rejected
3653,2, Not Graduate, Yes,979483,1241222,8,560,9518511,15276933,1512752,7784391, Approved
3654,3, Not Graduate, Yes,1681130,1664152,18,621,13281001,12630716,4243190,3401353, Approved
3655,4, Graduate, No,2554321,4612024,16,625,24866530,17499757,5727685,7905859, Approved
3656,2, Not Graduate, No,4141007,13387710,2,673,21908865,15050157,10966742,6162804, Rejected
3657,3, Not Graduate, No,8793184,26568072,18,547,20219699,13353941,25076670,3830103, Rejected
3658,5, Graduate, Yes,1359869,5383146,6,788,14126857,6469328,3401057,9865149, Approved
3659,2, Graduate, No,5796131,11305396,8,825,8212421,1190027,7092916,11455068, Approved
3660,2, Not Graduate, Yes,3569007,6005608,4,590,8531847,14083042,7160708,1006880, Approved
3661,3, Not Graduate, No,651899,1310489,4,401,3748344,16409546,1238428,54138, Approved
3662,2, Graduate, No,6207483,20504682,12,467,19241505,13484715,4482737,13277436, Rejected
3663,5, Not Graduate, Yes,7031273,10446783,2,762,22620416,12673805,22383669,3333820, Approved
3664,5, Not Graduate, No,9506958,36438207,2,453,15842197,13935373,7361295,1267992, Rejected
3665,3, Graduate, Yes,5114818,12480963,16,766,16668138,5374438,17540387,8710150, Approved
3666,2, Graduate, Yes,3356388,11096433,8,697,10736857,2268589,1997848,4741979, Rejected
3667,3, Not Graduate, No,8488860,29263119,14,568,27936051,12215314,22826854,13484216, Rejected
3668,1, Not Graduate, No,2599365,6062260,20,375,25728796,18295928,3542215,14119231, Rejected
3669,2, Not Graduate, Yes,6819608,21634445,2,623,11728893,2648930,21919246,140107, Rejected
3670,1, Graduate, No,9350874,18393373,16,715,21871899,1381424,27791692,2815324, Approved
3671,0, Not Graduate, Yes,243131,825422,4,392,10056684,13728362,139808,8832757, Approved
3672,0, Not Graduate, No,9174218,31527104,16,794,3502081,8199357,5191249,4940427, Approved
3673,3, Not Graduate, No,2195669,5734777,8,417,8361003,17518114,5071058,49490, Rejected
3674,0, Graduate, Yes,4871284,7297539,4,547,24184529,9153692,4621751,6798581, Approved
3675,3, Not Graduate, No,2702247,10551502,6,618,13922711,10120616,1465903,9155416, Approved
3676,2, Graduate, No,1601671,6134937,8,743,25082331,1199037,5450944,14551468, Approved
3677,2, Graduate, No,7011653,19516415,16,434,9291432,18470855,16818063,6050452, Rejected
3678,4, Not Graduate, Yes,4877228,19257340,14,501,13285068,6419682,2597114,11604301, Rejected
3679,3, Not Graduate, Yes,5140347,12382829,16,783,2029846,8499042,10134499,6386478, Approved
3680,4, Graduate, No,4890929,9789438,2,497,22625147,12205318,4756968,9870473, Approved
3681,4, Not Graduate, No,7450240,16938937,20,669,8982955,16636800,21721520,14222391, Rejected
3682,0, Graduate, No,9571198,9062990,10,538,2550746,15424897,5609165,11943336, Rejected
3683,1, Graduate, No,5174811,13232974,4,333,6269580,15008779,8345666,10029021, Rejected
3684,3, Graduate, No,1709253,5011433,20,608,19265812,2047805,2075178,12163863, Approved
3685,5, Graduate, Yes,3375630,3883540,16,514,23627703,1715532,11621008,2887295, Approved
3686,0, Not Graduate, Yes,5011500,8108167,2,458,27685349,16126640,3680119,11701448, Rejected
3687,0, Not Graduate, No,1205508,3746464,10,815,6755742,17705460,3206250,14660857, Approved
3688,5, Not Graduate, Yes,2422343,8089386,20,764,17082831,12100515,4685014,14305398, Approved
3689,5, Graduate, Yes,2165434,8563803,14,466,13253162,17662296,6386881,3773162, Rejected
3690,1, Graduate, No,9637670,15519692,4,614,20717282,6160567,11013290,6283793, Approved
3691,2, Graduate, No,4087566,14276258,16,731,19476682,6817467,12532008,10082830, Approved
3692,3, Not Graduate, No,8726732,11787454,4,331,1943122,3299233,29244166,1082613, Rejected
3693,1, Graduate, Yes,5549106,6763310,8,356,4242501,15392714,6322221,10000336, Approved
3694,1, Graduate, No,5109078,16009047,4,623,17070887,12986532,6275145,4050739, Rejected
3695,2, Not Graduate, Yes,9304782,20719810,14,858,15360320,4357966,31552541,12490957, Approved
3696,3, Not Graduate, Yes,6911936,23089703,20,856,25674345,19384970,12457949,9023083, Approved
3697,1, Graduate, No,2525285,4303609,2,569,24553140,589625,7590323,5863343, Approved
3698,2, Graduate, No,2931981,4345842,14,722,1601073,14943647,8875952,735454, Approved
3699,1, Not Graduate, No,6661023,17026613,6,594,16896749,4033980,9542299,10230678, Rejected
3700,4, Graduate, No,221742,259214,16,842,11732287,15209359,229803,7883336, Approved
3701,0, Graduate, No,1679695,2842039,4,641,13937445,9389364,2686824,9201333, Approved
3702,1, Not Graduate, Yes,920958,1226677,8,834,1785769,4540016,2095831,261727, Approved
3703,1, Graduate, Yes,7123405,12994168,6,518,24311375,1120689,14184531,6415373, Rejected
3704,5, Graduate, No,4481037,14561559,18,858,4708045,12052601,12145361,11115313, Approved
3705,5, Graduate, No,310006,367783,2,735,27465031,3104119,665405,13464574, Approved
3706,3, Graduate, Yes,7394073,20392709,12,760,27001348,8725442,21565142,5160570, Approved
3707,0, Graduate, Yes,6562423,17529881,4,308,23790675,18438497,5327464,3703365, Rejected
3708,4, Graduate, Yes,7170779,18084833,12,783,3323150,17220453,13031337,10379574, Approved
3709,2, Not Graduate, Yes,1783211,4189818,16,397,11784714,9580513,977535,3296821, Rejected
3710,5, Graduate, No,8686936,25403675,16,861,593846,14194255,7491798,13057314, Approved
3711,2, Not Graduate, Yes,1949147,6872290,2,413,17700268,15968150,2913042,9266707, Rejected
3712,5, Not Graduate, Yes,5737437,7564909,16,795,25048805,11766738,18385840,13604314, Approved
3713,4, Graduate, No,5621404,19142118,6,681,15225273,4008481,9221721,2796919, Rejected
3714,1, Graduate, No,2321607,2313996,14,535,571902,15741925,3065450,1234799, Approved
3715,4, Not Graduate, Yes,3841491,8999838,20,834,8726280,1717320,9651230,12200923, Approved
3716,1, Not Graduate, Yes,706320,1721082,4,532,4853698,10135038,1843786,4246954, Approved
3717,2, Not Graduate, Yes,4771659,6834326,8,338,12567815,15142632,9276037,4993226, Rejected
3718,1, Graduate, Yes,6767993,7356496,18,345,10719925,11069886,9242075,3941261, Rejected
3719,4, Graduate, Yes,3196222,3323160,4,811,24031663,6767376,4492070,6190162, Approved
3720,1, Graduate, Yes,5416358,4978438,6,530,6334349,8076312,5723131,13213172, Approved
3721,3, Not Graduate, Yes,9448630,24901842,12,791,8643963,8920206,15002232,10030043, Rejected
3722,3, Not Graduate, Yes,2475769,3212356,20,312,6813075,14434367,2487554,1060195, Rejected
3723,4, Graduate, Yes,3019364,10229168,6,345,25786110,19247303,7333335,13010994, Rejected
3724,5, Not Graduate, No,1363940,5014728,8,892,8470800,15104508,4342879,6486873, Approved
3725,0, Graduate, Yes,5457860,9473240,16,385,28750593,6140693,6891962,10142521, Approved
3726,5, Not Graduate, Yes,2177267,2887693,4,712,19289007,2157325,2670734,5371262, Approved
3727,0, Graduate, No,8487248,17914526,8,510,8826928,9179028,27112157,1384816, Rejected
3728,3, Not Graduate, Yes,3022148,10943272,8,600,17187376,16645101,6661114,6170107, Rejected
3729,2, Not Graduate, Yes,6642553,13812666,10,368,3471677,12315339,17863988,4969496, Rejected
3730,3, Not Graduate, No,2035400,2333944,12,460,26200823,6243100,6446932,262801, Approved
3731,4, Graduate, No,3330936,13160321,6,754,27753773,1727934,8310413,11025924, Approved
3732,5, Not Graduate, Yes,1860609,4463529,8,621,8446519,4893219,5074581,12666281, Approved
3733,2, Not Graduate, No,5558635,10536885,20,602,4877996,13898782,9232008,13343934, Approved
3734,5, Graduate, No,469391,1717776,18,866,12368601,12997826,1555798,3590469, Approved
3735,1, Graduate, Yes,1005013,3786578,20,546,22349596,8763581,2624792,9317258, Approved
3736,1, Not Graduate, Yes,5063811,12101365,14,782,18140492,6477396,3621049,7821178, Approved
3737,2, Graduate, Yes,5493158,9786019,12,734,1038202,3395280,12555435,8763478, Approved
3738,3, Graduate, No,3398258,7966971,6,576,142464,18865793,2664132,11730491, Rejected
3739,4, Graduate, Yes,4384474,6584174,4,475,6754944,8352512,9059889,5574527, Rejected
3740,4, Graduate, Yes,4239920,9880548,12,512,21853217,14883916,3245499,4040244, Rejected
3741,1, Graduate, No,7551956,11586056,10,822,7470519,8936956,17986669,7027359, Approved
3742,1, Not Graduate, No,4530579,12645067,16,483,25927463,11042746,8468093,9785252, Rejected
3743,5, Graduate, Yes,8424657,27225503,2,692,8549539,12430297,18190834,6353744, Rejected
3744,2, Not Graduate, Yes,2305161,8995127,18,374,25874103,6903149,5640387,4460775, Rejected
3745,1, Graduate, Yes,2136280,7468916,4,507,26651739,18180396,2672580,811094, Rejected
3746,5, Graduate, No,4116137,4427446,8,860,21080193,8871790,6003646,8423526, Approved
3747,2, Graduate, Yes,990898,1463430,8,623,5001512,14842272,1928489,321237, Approved
3748,5, Not Graduate, No,6709229,16782558,20,793,1992135,17777237,14753154,6919406, Approved
3749,5, Not Graduate, Yes,3988402,6478326,16,455,4952893,7419530,13045818,9075836, Rejected
3750,5, Graduate, Yes,3754079,3175833,2,756,18315977,4539810,5840255,6778440, Approved
3751,3, Graduate, Yes,5381258,17302525,18,890,20027740,18811175,12243389,7494630, Approved
